SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO
M,35 A 39,URUGUAY,2018,12,LA ARAUCANÍA,3.0,,,,3,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2018,13,LOS RÍOS,2.0,2.0,,2.0,4,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2018,14,LOS LAGOS,5.0,,,,5,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,3.0,,,,3,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,1.0,,1.0,2,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2018,17,REGIÓN IGNORADA,,8.0,,8.0,8,2018,URY,7.60653360377048,0.164777608940113,8.336
M,35 A 39,URUGUAY,2019,1,ARICA Y PARINACOTA,1.0,,,,1,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,2,TARAPACÁ,1.0,,,,1,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,3,ANTOFAGASTA,3.0,,,,3,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,5,COQUIMBO,5.0,1.0,,1.0,6,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,6,VALPARAÍSO,25.0,4.0,,4.0,29,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,7,METROPOLITANA DE SANTIAGO,201.0,14.0,,14.0,215,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,,,,7,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,9,MAULE,8.0,1.0,,1.0,9,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,10,ÑUBLE,3.0,2.0,,2.0,5,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,11,BIOBÍO,11.0,3.0,,3.0,14,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,12,LA ARAUCANÍA,2.0,1.0,,1.0,3,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,13,LOS RÍOS,3.0,3.0,,3.0,6,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,14,LOS LAGOS,5.0,1.0,,1.0,6,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,2.0,1.0,,1.0,3,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2019,17,REGIÓN IGNORADA,,6.0,1.0,7.0,7,2019,URY,7.88198870879619,0.928351141267498,8.836
M,35 A 39,URUGUAY,2020,1,ARICA Y PARINACOTA,1.0,,,,1,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,2,TARAPACÁ,1.0,,,,1,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,3,ANTOFAGASTA,4.0,2.0,,2.0,6,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,5,COQUIMBO,6.0,1.0,,1.0,7,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,6,VALPARAÍSO,23.0,3.0,,3.0,26,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,7,METROPOLITANA DE SANTIAGO,182.0,24.0,,24.0,206,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,1.0,,1.0,8,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,9,MAULE,7.0,1.0,,1.0,8,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,10,ÑUBLE,1.0,1.0,,1.0,2,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,11,BIOBÍO,9.0,2.0,,2.0,11,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,12,LA ARAUCANÍA,2.0,,,,2,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,13,LOS RÍOS,2.0,1.0,,1.0,3,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,14,LOS LAGOS,6.0,2.0,,2.0,8,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,,,,1,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,,,,3,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2020,17,REGIÓN IGNORADA,,4.0,1.0,5.0,5,2020,URY,9.75640636078194,-7.35732706484723,10.413
M,35 A 39,URUGUAY,2021,1,ARICA Y PARINACOTA,1.0,,,,1,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,2,TARAPACÁ,1.0,,,,1,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,3,ANTOFAGASTA,4.0,3.0,,3.0,7,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,4,ATACAMA,1.0,,,,1,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,5,COQUIMBO,9.0,1.0,,1.0,10,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,6,VALPARAÍSO,26.0,4.0,,4.0,30,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,7,METROPOLITANA DE SANTIAGO,166.0,24.0,,24.0,190,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,2.0,,2.0,9,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,9,MAULE,6.0,,,,6,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,10,ÑUBLE,,2.0,,2.0,2,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,11,BIOBÍO,6.0,1.0,,1.0,7,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,12,LA ARAUCANÍA,3.0,,,,3,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,13,LOS RÍOS,2.0,1.0,,1.0,3,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,14,LOS LAGOS,5.0,1.0,,1.0,6,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,,,,3,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2021,17,REGIÓN IGNORADA,,2.0,1.0,3.0,3,2021,URY,7.74791402314763,5.84427312558179,9.328
M,35 A 39,URUGUAY,2022,1,ARICA Y PARINACOTA,1.0,,,,1,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,3,ANTOFAGASTA,4.0,1.0,,1.0,5,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,4,ATACAMA,1.0,,,,1,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,5,COQUIMBO,7.0,1.0,,1.0,8,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,6,VALPARAÍSO,27.0,6.0,,6.0,33,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,7,METROPOLITANA DE SANTIAGO,160.0,28.0,,28.0,188,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,3.0,,3.0,10,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,9,MAULE,5.0,1.0,,1.0,6,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,10,ÑUBLE,,1.0,,1.0,1,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,11,BIOBÍO,5.0,3.0,,3.0,8,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,12,LA ARAUCANÍA,3.0,,,,3,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,13,LOS RÍOS,2.0,1.0,,1.0,3,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,14,LOS LAGOS,4.0,2.0,,2.0,6,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,,,,3,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2022,17,REGIÓN IGNORADA,,2.0,,2.0,2,2022,URY,9.10437983075439,4.48622703072073,7.877
M,35 A 39,URUGUAY,2023,1,ARICA Y PARINACOTA,1.0,,,,1,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,2,TARAPACÁ,1.0,,1.0,1.0,2,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,3,ANTOFAGASTA,6.0,4.0,,4.0,10,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,4,ATACAMA,1.0,,,,1,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,5,COQUIMBO,9.0,2.0,,2.0,11,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,6,VALPARAÍSO,28.0,5.0,,5.0,33,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,7,METROPOLITANA DE SANTIAGO,169.0,28.0,,28.0,197,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,7.0,3.0,,3.0,10,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,9,MAULE,4.0,1.0,,1.0,5,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,10,ÑUBLE,,1.0,,1.0,1,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,11,BIOBÍO,4.0,3.0,,3.0,7,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,12,LA ARAUCANÍA,6.0,1.0,,1.0,7,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,13,LOS RÍOS,4.0,2.0,,2.0,6,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,14,LOS LAGOS,4.0,3.0,,3.0,7,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,1.0,,1.0,4,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,URUGUAY,2023,17,REGIÓN IGNORADA,,4.0,2.0,6.0,6,2023,URY,5.86910359896118,0.742128785315927,8.355
M,35 A 39,VENEZUELA,2018,1,ARICA Y PARINACOTA,19.0,57.0,,57.0,76,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,2,TARAPACÁ,47.0,115.0,,115.0,162,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,3,ANTOFAGASTA,71.0,181.0,,181.0,252,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,4,ATACAMA,19.0,73.0,,73.0,92,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,5,COQUIMBO,88.0,215.0,,215.0,303,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,6,VALPARAÍSO,250.0,814.0,1.0,815.0,1065,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,7,METROPOLITANA DE SANTIAGO,4580.0,5556.0,4.0,5560.0,10140,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,123.0,350.0,,350.0,473,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,9,MAULE,131.0,388.0,,388.0,519,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,10,ÑUBLE,30.0,80.0,,80.0,110,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,11,BIOBÍO,92.0,354.0,1.0,355.0,447,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,12,LA ARAUCANÍA,45.0,111.0,,111.0,156,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,13,LOS RÍOS,9.0,46.0,,46.0,55,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,14,LOS LAGOS,48.0,210.0,,210.0,258,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,6.0,20.0,,20.0,26,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,19.0,52.0,,52.0,71,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2018,17,REGIÓN IGNORADA,,3981.0,2.0,3983.0,3983,2018,VEN,,,5.46
M,35 A 39,VENEZUELA,2019,1,ARICA Y PARINACOTA,21.0,147.0,,147.0,168,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,2,TARAPACÁ,46.0,188.0,3.0,191.0,237,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,3,ANTOFAGASTA,84.0,378.0,1.0,379.0,463,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,4,ATACAMA,19.0,156.0,1.0,157.0,176,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,5,COQUIMBO,86.0,424.0,4.0,428.0,514,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,6,VALPARAÍSO,268.0,1488.0,2.0,1490.0,1758,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,7,METROPOLITANA DE SANTIAGO,5206.0,10732.0,18.0,10750.0,15956,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,133.0,709.0,2.0,711.0,844,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,9,MAULE,131.0,659.0,,659.0,790,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,10,ÑUBLE,35.0,182.0,,182.0,217,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,11,BIOBÍO,109.0,781.0,5.0,786.0,895,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,12,LA ARAUCANÍA,41.0,246.0,2.0,248.0,289,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,13,LOS RÍOS,12.0,98.0,,98.0,110,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,14,LOS LAGOS,48.0,435.0,4.0,439.0,487,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,3.0,41.0,,41.0,44,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,22.0,101.0,,101.0,123,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2019,17,REGIÓN IGNORADA,,4120.0,64.0,4184.0,4184,2019,VEN,,,5.876
M,35 A 39,VENEZUELA,2020,1,ARICA Y PARINACOTA,21.0,170.0,1.0,171.0,192,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,2,TARAPACÁ,46.0,209.0,6.0,215.0,261,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,3,ANTOFAGASTA,82.0,438.0,2.0,440.0,522,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,4,ATACAMA,17.0,173.0,9.0,182.0,199,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,5,COQUIMBO,90.0,521.0,8.0,529.0,619,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,6,VALPARAÍSO,285.0,1723.0,17.0,1740.0,2025,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,7,METROPOLITANA DE SANTIAGO,5798.0,13853.0,39.0,13892.0,19690,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,140.0,790.0,8.0,798.0,938,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,9,MAULE,129.0,741.0,13.0,754.0,883,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,10,ÑUBLE,38.0,206.0,3.0,209.0,247,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,11,BIOBÍO,114.0,951.0,15.0,966.0,1080,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,12,LA ARAUCANÍA,48.0,272.0,6.0,278.0,326,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,13,LOS RÍOS,15.0,116.0,2.0,118.0,133,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,14,LOS LAGOS,50.0,555.0,17.0,572.0,622,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,52.0,,52.0,53,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,25.0,117.0,,117.0,142,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2020,17,REGIÓN IGNORADA,,920.0,338.0,1258.0,1258,2020,VEN,,,7.53
M,35 A 39,VENEZUELA,2021,1,ARICA Y PARINACOTA,21.0,179.0,1.0,180.0,201,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,2,TARAPACÁ,40.0,246.0,6.0,252.0,292,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,3,ANTOFAGASTA,80.0,473.0,6.0,479.0,559,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,4,ATACAMA,26.0,179.0,16.0,195.0,221,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,5,COQUIMBO,95.0,563.0,33.0,596.0,691,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,6,VALPARAÍSO,297.0,1794.0,95.0,1889.0,2186,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,7,METROPOLITANA DE SANTIAGO,6521.0,15203.0,154.0,15357.0,21878,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,146.0,860.0,20.0,880.0,1026,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,9,MAULE,142.0,820.0,41.0,861.0,1003,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,10,ÑUBLE,29.0,236.0,3.0,239.0,268,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,11,BIOBÍO,133.0,1017.0,36.0,1053.0,1186,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,12,LA ARAUCANÍA,46.0,305.0,21.0,326.0,372,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,13,LOS RÍOS,12.0,129.0,2.0,131.0,143,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,14,LOS LAGOS,50.0,637.0,55.0,692.0,742,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,,51.0,1.0,52.0,52,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,24.0,137.0,1.0,138.0,162,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2021,17,REGIÓN IGNORADA,,652.0,2157.0,2809.0,2809,2021,VEN,,,7.037
M,35 A 39,VENEZUELA,2022,1,ARICA Y PARINACOTA,19.0,178.0,2.0,180.0,199,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,2,TARAPACÁ,39.0,293.0,4.0,297.0,336,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,3,ANTOFAGASTA,75.0,506.0,16.0,522.0,597,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,4,ATACAMA,26.0,178.0,14.0,192.0,218,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,5,COQUIMBO,98.0,650.0,40.0,690.0,788,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,6,VALPARAÍSO,320.0,1900.0,139.0,2039.0,2359,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,7,METROPOLITANA DE SANTIAGO,7413.0,16033.0,240.0,16273.0,23686,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,154.0,891.0,26.0,917.0,1071,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,9,MAULE,156.0,850.0,53.0,903.0,1059,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,10,ÑUBLE,26.0,285.0,6.0,291.0,317,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,11,BIOBÍO,151.0,1063.0,44.0,1107.0,1258,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,12,LA ARAUCANÍA,48.0,336.0,23.0,359.0,407,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,13,LOS RÍOS,18.0,153.0,7.0,160.0,178,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,14,LOS LAGOS,54.0,685.0,51.0,736.0,790,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,62.0,1.0,63.0,64,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,21.0,144.0,2.0,146.0,167,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2022,17,REGIÓN IGNORADA,,824.0,8305.0,9129.0,9129,2022,VEN,,,5.707
M,35 A 39,VENEZUELA,2023,1,ARICA Y PARINACOTA,19.0,182.0,140.0,322.0,341,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,2,TARAPACÁ,46.0,372.0,159.0,531.0,577,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,3,ANTOFAGASTA,85.0,595.0,333.0,928.0,1013,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,4,ATACAMA,27.0,203.0,179.0,382.0,409,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,5,COQUIMBO,107.0,763.0,344.0,1107.0,1214,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,6,VALPARAÍSO,336.0,2087.0,865.0,2952.0,3288,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,7,METROPOLITANA DE SANTIAGO,8118.0,17237.0,5875.0,23112.0,31230,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,148.0,906.0,446.0,1352.0,1500,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,9,MAULE,145.0,956.0,433.0,1389.0,1534,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,10,ÑUBLE,30.0,315.0,35.0,350.0,380,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,11,BIOBÍO,136.0,1159.0,528.0,1687.0,1823,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,12,LA ARAUCANÍA,48.0,395.0,112.0,507.0,555,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,13,LOS RÍOS,20.0,167.0,36.0,203.0,223,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,14,LOS LAGOS,67.0,739.0,417.0,1156.0,1223,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2.0,63.0,20.0,83.0,85,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,18.0,168.0,48.0,216.0,234,2023,VEN,,,5.485
M,35 A 39,VENEZUELA,2023,17,REGIÓN IGNORADA,,544.0,1718.0,2262.0,2262,2023,VEN,,,5.485
M,40 A 44,ALEMANIA,2018,2,TARAPACÁ,2.0,,,,2,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,5,COQUIMBO,4.0,,,,4,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,6,VALPARAÍSO,24.0,2.0,,2.0,26,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,7,METROPOLITANA DE SANTIAGO,154.0,1.0,,1.0,155,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,9,MAULE,2.0,,,,2,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,10,ÑUBLE,1.0,,,,1,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,11,BIOBÍO,9.0,,,,9,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,12,LA ARAUCANÍA,5.0,1.0,,1.0,6,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,13,LOS RÍOS,2.0,,,,2,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,14,LOS LAGOS,5.0,,,,5,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,3.0,,,,3,2018,DEU,1.73216879766948,1.11644310902427,3.384
M,40 A 44,ALEMANIA,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,,1.0,1.0,5,2018,DEU,1.73216879766948,1.11644310902427,3.384
