SEXO,EDAD,EDAD_NUMERICA,PAIS,PAIS_CODIGO,PAIS_ISO,ANIO,CODREGEO,REGION,CENSO_AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION
0,45 A 49,47,COLOMBIA,4,CO,2018,5,COQUIMBO,142.0,46.0,2.0,48.0,190
0,45 A 49,47,COLOMBIA,4,CO,2018,6,VALPARAÍSO,233.0,67.0,3.0,70.0,303
0,45 A 49,47,COLOMBIA,4,CO,2018,7,METROPOLITANA DE SANTIAGO,2895.0,698.0,1.0,699.0,3594
0,45 A 49,47,COLOMBIA,4,CO,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,73.0,27.0,0.0,27.0,100
0,45 A 49,47,COLOMBIA,4,CO,2018,9,MAULE,49.0,32.0,0.0,32.0,81
0,45 A 49,47,COLOMBIA,4,CO,2018,10,ÑUBLE,22.0,9.0,0.0,9.0,31
0,45 A 49,47,COLOMBIA,4,CO,2018,11,BIOBÍO,77.0,20.0,1.0,21.0,98
0,45 A 49,47,COLOMBIA,4,CO,2018,12,LA ARAUCANÍA,42.0,8.0,0.0,8.0,50
0,45 A 49,47,COLOMBIA,4,CO,2018,13,LOS RÍOS,16.0,5.0,0.0,5.0,21
0,45 A 49,47,COLOMBIA,4,CO,2018,14,LOS LAGOS,54.0,17.0,0.0,17.0,71
0,45 A 49,47,COLOMBIA,4,CO,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,26.0,7.0,0.0,7.0,33
0,45 A 49,47,COLOMBIA,4,CO,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,58.0,21.0,0.0,21.0,79
0,45 A 49,47,COLOMBIA,4,CO,2018,17,REGIÓN IGNORADA,0.0,254.0,5.0,259.0,259
0,45 A 49,47,COLOMBIA,4,CO,2019,1,ARICA Y PARINACOTA,51.0,16.0,0.0,16.0,67
0,45 A 49,47,COLOMBIA,4,CO,2019,2,TARAPACÁ,173.0,33.0,0.0,33.0,206
0,45 A 49,47,COLOMBIA,4,CO,2019,3,ANTOFAGASTA,972.0,284.0,4.0,288.0,1260
0,45 A 49,47,COLOMBIA,4,CO,2019,4,ATACAMA,100.0,64.0,0.0,64.0,164
0,45 A 49,47,COLOMBIA,4,CO,2019,5,COQUIMBO,150.0,51.0,2.0,53.0,203
0,45 A 49,47,COLOMBIA,4,CO,2019,6,VALPARAÍSO,241.0,96.0,1.0,97.0,338
0,45 A 49,47,COLOMBIA,4,CO,2019,7,METROPOLITANA DE SANTIAGO,3026.0,928.0,6.0,934.0,3960
0,45 A 49,47,COLOMBIA,4,CO,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,80.0,52.0,1.0,53.0,133
0,45 A 49,47,COLOMBIA,4,CO,2019,9,MAULE,45.0,44.0,0.0,44.0,89
0,45 A 49,47,COLOMBIA,4,CO,2019,10,ÑUBLE,26.0,9.0,0.0,9.0,35
0,45 A 49,47,COLOMBIA,4,CO,2019,11,BIOBÍO,76.0,35.0,4.0,39.0,115
0,45 A 49,47,COLOMBIA,4,CO,2019,12,LA ARAUCANÍA,43.0,20.0,1.0,21.0,64
0,45 A 49,47,COLOMBIA,4,CO,2019,13,LOS RÍOS,14.0,6.0,0.0,6.0,20
0,45 A 49,47,COLOMBIA,4,CO,2019,14,LOS LAGOS,56.0,28.0,1.0,29.0,85
0,45 A 49,47,COLOMBIA,4,CO,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,30.0,14.0,1.0,15.0,45
0,45 A 49,47,COLOMBIA,4,CO,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,54.0,33.0,0.0,33.0,87
0,45 A 49,47,COLOMBIA,4,CO,2019,17,REGIÓN IGNORADA,0.0,276.0,12.0,288.0,288
0,45 A 49,47,COLOMBIA,4,CO,2020,1,ARICA Y PARINACOTA,51.0,15.0,0.0,15.0,66
0,45 A 49,47,COLOMBIA,4,CO,2020,2,TARAPACÁ,173.0,44.0,0.0,44.0,217
0,45 A 49,47,COLOMBIA,4,CO,2020,3,ANTOFAGASTA,1002.0,310.0,7.0,317.0,1319
0,45 A 49,47,COLOMBIA,4,CO,2020,4,ATACAMA,104.0,77.0,1.0,78.0,182
0,45 A 49,47,COLOMBIA,4,CO,2020,5,COQUIMBO,151.0,57.0,4.0,61.0,212
0,45 A 49,47,COLOMBIA,4,CO,2020,6,VALPARAÍSO,247.0,90.0,2.0,92.0,339
0,45 A 49,47,COLOMBIA,4,CO,2020,7,METROPOLITANA DE SANTIAGO,3121.0,1118.0,12.0,1130.0,4251
0,45 A 49,47,COLOMBIA,4,CO,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,88.0,46.0,2.0,48.0,136
0,45 A 49,47,COLOMBIA,4,CO,2020,9,MAULE,48.0,46.0,0.0,46.0,94
0,45 A 49,47,COLOMBIA,4,CO,2020,10,ÑUBLE,24.0,10.0,0.0,10.0,34
0,45 A 49,47,COLOMBIA,4,CO,2020,11,BIOBÍO,78.0,36.0,7.0,43.0,121
0,45 A 49,47,COLOMBIA,4,CO,2020,12,LA ARAUCANÍA,38.0,24.0,1.0,25.0,63
0,45 A 49,47,COLOMBIA,4,CO,2020,13,LOS RÍOS,15.0,6.0,0.0,6.0,21
0,45 A 49,47,COLOMBIA,4,CO,2020,14,LOS LAGOS,69.0,40.0,1.0,41.0,110
0,45 A 49,47,COLOMBIA,4,CO,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,33.0,16.0,1.0,17.0,50
0,45 A 49,47,COLOMBIA,4,CO,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,63.0,49.0,0.0,49.0,112
0,45 A 49,47,COLOMBIA,4,CO,2020,17,REGIÓN IGNORADA,0.0,119.0,25.0,144.0,144
0,45 A 49,47,COLOMBIA,4,CO,2021,1,ARICA Y PARINACOTA,49.0,18.0,0.0,18.0,67
0,45 A 49,47,COLOMBIA,4,CO,2021,2,TARAPACÁ,191.0,57.0,0.0,57.0,248
0,45 A 49,47,COLOMBIA,4,CO,2021,3,ANTOFAGASTA,1042.0,357.0,1.0,358.0,1400
0,45 A 49,47,COLOMBIA,4,CO,2021,4,ATACAMA,106.0,79.0,0.0,79.0,185
0,45 A 49,47,COLOMBIA,4,CO,2021,5,COQUIMBO,167.0,91.0,1.0,92.0,259
0,45 A 49,47,COLOMBIA,4,CO,2021,6,VALPARAÍSO,247.0,107.0,5.0,112.0,359
0,45 A 49,47,COLOMBIA,4,CO,2021,7,METROPOLITANA DE SANTIAGO,3349.0,1237.0,14.0,1251.0,4600
0,45 A 49,47,COLOMBIA,4,CO,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,84.0,65.0,2.0,67.0,151
0,45 A 49,47,COLOMBIA,4,CO,2021,9,MAULE,62.0,56.0,0.0,56.0,118
0,45 A 49,47,COLOMBIA,4,CO,2021,10,ÑUBLE,22.0,18.0,0.0,18.0,40
0,45 A 49,47,COLOMBIA,4,CO,2021,11,BIOBÍO,85.0,48.0,4.0,52.0,137
0,45 A 49,47,COLOMBIA,4,CO,2021,12,LA ARAUCANÍA,46.0,27.0,0.0,27.0,73
0,45 A 49,47,COLOMBIA,4,CO,2021,13,LOS RÍOS,16.0,14.0,1.0,15.0,31
0,45 A 49,47,COLOMBIA,4,CO,2021,14,LOS LAGOS,76.0,40.0,2.0,42.0,118
0,45 A 49,47,COLOMBIA,4,CO,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,31.0,16.0,1.0,17.0,48
0,45 A 49,47,COLOMBIA,4,CO,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,66.0,55.0,0.0,55.0,121
0,45 A 49,47,COLOMBIA,4,CO,2021,17,REGIÓN IGNORADA,0.0,344.0,46.0,390.0,390
0,45 A 49,47,COLOMBIA,4,CO,2022,1,ARICA Y PARINACOTA,53.0,24.0,0.0,24.0,77
0,45 A 49,47,COLOMBIA,4,CO,2022,2,TARAPACÁ,199.0,62.0,1.0,63.0,262
0,45 A 49,47,COLOMBIA,4,CO,2022,3,ANTOFAGASTA,1077.0,420.0,1.0,421.0,1498
0,45 A 49,47,COLOMBIA,4,CO,2022,4,ATACAMA,110.0,93.0,0.0,93.0,203
0,45 A 49,47,COLOMBIA,4,CO,2022,5,COQUIMBO,183.0,114.0,0.0,114.0,297
0,45 A 49,47,COLOMBIA,4,CO,2022,6,VALPARAÍSO,268.0,140.0,9.0,149.0,417
0,45 A 49,47,COLOMBIA,4,CO,2022,7,METROPOLITANA DE SANTIAGO,3577.0,1487.0,28.0,1515.0,5092
0,45 A 49,47,COLOMBIA,4,CO,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,99.0,86.0,2.0,88.0,187
0,45 A 49,47,COLOMBIA,4,CO,2022,9,MAULE,75.0,73.0,1.0,74.0,149
0,45 A 49,47,COLOMBIA,4,CO,2022,10,ÑUBLE,23.0,17.0,0.0,17.0,40
0,45 A 49,47,COLOMBIA,4,CO,2022,11,BIOBÍO,88.0,55.0,5.0,60.0,148
0,45 A 49,47,COLOMBIA,4,CO,2022,12,LA ARAUCANÍA,46.0,36.0,1.0,37.0,83
0,45 A 49,47,COLOMBIA,4,CO,2022,13,LOS RÍOS,18.0,21.0,2.0,23.0,41
0,45 A 49,47,COLOMBIA,4,CO,2022,14,LOS LAGOS,85.0,53.0,2.0,55.0,140
0,45 A 49,47,COLOMBIA,4,CO,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,37.0,29.0,0.0,29.0,66
0,45 A 49,47,COLOMBIA,4,CO,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,75.0,65.0,1.0,66.0,141
0,45 A 49,47,COLOMBIA,4,CO,2022,17,REGIÓN IGNORADA,0.0,201.0,224.0,425.0,425
0,45 A 49,47,COLOMBIA,4,CO,2023,1,ARICA Y PARINACOTA,62.0,23.0,4.0,27.0,89
0,45 A 49,47,COLOMBIA,4,CO,2023,2,TARAPACÁ,216.0,71.0,9.0,80.0,296
0,45 A 49,47,COLOMBIA,4,CO,2023,3,ANTOFAGASTA,1177.0,458.0,39.0,497.0,1674
0,45 A 49,47,COLOMBIA,4,CO,2023,4,ATACAMA,116.0,109.0,7.0,116.0,232
0,45 A 49,47,COLOMBIA,4,CO,2023,5,COQUIMBO,198.0,120.0,12.0,132.0,330
0,45 A 49,47,COLOMBIA,4,CO,2023,6,VALPARAÍSO,284.0,166.0,24.0,190.0,474
0,45 A 49,47,COLOMBIA,4,CO,2023,7,METROPOLITANA DE SANTIAGO,3848.0,1539.0,137.0,1676.0,5524
0,45 A 49,47,COLOMBIA,4,CO,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,123.0,76.0,11.0,87.0,210
0,45 A 49,47,COLOMBIA,4,CO,2023,9,MAULE,89.0,67.0,5.0,72.0,161
0,45 A 49,47,COLOMBIA,4,CO,2023,10,ÑUBLE,21.0,21.0,0.0,21.0,42
0,45 A 49,47,COLOMBIA,4,CO,2023,11,BIOBÍO,85.0,71.0,14.0,85.0,170
0,45 A 49,47,COLOMBIA,4,CO,2023,12,LA ARAUCANÍA,45.0,40.0,4.0,44.0,89
0,45 A 49,47,COLOMBIA,4,CO,2023,13,LOS RÍOS,23.0,21.0,1.0,22.0,45
0,45 A 49,47,COLOMBIA,4,CO,2023,14,LOS LAGOS,92.0,57.0,6.0,63.0,155
0,45 A 49,47,COLOMBIA,4,CO,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,32.0,25.0,2.0,27.0,59
0,45 A 49,47,COLOMBIA,4,CO,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,78.0,63.0,6.0,69.0,147
0,45 A 49,47,COLOMBIA,4,CO,2023,17,REGIÓN IGNORADA,0.0,124.0,114.0,238.0,238
0,45 A 49,47,CUBA,13,CU,2018,1,ARICA Y PARINACOTA,1.0,18.0,0.0,18.0,19
0,45 A 49,47,CUBA,13,CU,2018,2,TARAPACÁ,6.0,44.0,0.0,44.0,50
0,45 A 49,47,CUBA,13,CU,2018,3,ANTOFAGASTA,9.0,5.0,0.0,5.0,14
0,45 A 49,47,CUBA,13,CU,2018,4,ATACAMA,1.0,2.0,0.0,2.0,3
0,45 A 49,47,CUBA,13,CU,2018,5,COQUIMBO,12.0,4.0,0.0,4.0,16
0,45 A 49,47,CUBA,13,CU,2018,6,VALPARAÍSO,18.0,17.0,2.0,19.0,37
0,45 A 49,47,CUBA,13,CU,2018,7,METROPOLITANA DE SANTIAGO,269.0,68.0,2.0,70.0,339
0,45 A 49,47,CUBA,13,CU,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,11.0,10.0,1.0,11.0,22
0,45 A 49,47,CUBA,13,CU,2018,9,MAULE,14.0,6.0,0.0,6.0,20
0,45 A 49,47,CUBA,13,CU,2018,10,ÑUBLE,5.0,0.0,0.0,0.0,5
0,45 A 49,47,CUBA,13,CU,2018,11,BIOBÍO,6.0,5.0,0.0,5.0,11
0,45 A 49,47,CUBA,13,CU,2018,12,LA ARAUCANÍA,6.0,2.0,0.0,2.0,8
0,45 A 49,47,CUBA,13,CU,2018,13,LOS RÍOS,3.0,2.0,0.0,2.0,5
0,45 A 49,47,CUBA,13,CU,2018,14,LOS LAGOS,5.0,4.0,0.0,4.0,9
0,45 A 49,47,CUBA,13,CU,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,1.0,0.0,1.0,1
0,45 A 49,47,CUBA,13,CU,2018,17,REGIÓN IGNORADA,0.0,18.0,7.0,25.0,25
0,45 A 49,47,CUBA,13,CU,2019,1,ARICA Y PARINACOTA,1.0,19.0,0.0,19.0,20
0,45 A 49,47,CUBA,13,CU,2019,2,TARAPACÁ,6.0,59.0,2.0,61.0,67
0,45 A 49,47,CUBA,13,CU,2019,3,ANTOFAGASTA,10.0,4.0,0.0,4.0,14
0,45 A 49,47,CUBA,13,CU,2019,4,ATACAMA,1.0,3.0,2.0,5.0,6
0,45 A 49,47,CUBA,13,CU,2019,5,COQUIMBO,12.0,6.0,0.0,6.0,18
0,45 A 49,47,CUBA,13,CU,2019,6,VALPARAÍSO,22.0,23.0,5.0,28.0,50
0,45 A 49,47,CUBA,13,CU,2019,7,METROPOLITANA DE SANTIAGO,277.0,86.0,4.0,90.0,367
0,45 A 49,47,CUBA,13,CU,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.0,17.0,0.0,17.0,29
0,45 A 49,47,CUBA,13,CU,2019,9,MAULE,13.0,8.0,4.0,12.0,25
0,45 A 49,47,CUBA,13,CU,2019,10,ÑUBLE,6.0,1.0,0.0,1.0,7
0,45 A 49,47,CUBA,13,CU,2019,11,BIOBÍO,9.0,4.0,0.0,4.0,13
0,45 A 49,47,CUBA,13,CU,2019,12,LA ARAUCANÍA,7.0,4.0,0.0,4.0,11
0,45 A 49,47,CUBA,13,CU,2019,13,LOS RÍOS,3.0,2.0,1.0,3.0,6
0,45 A 49,47,CUBA,13,CU,2019,14,LOS LAGOS,5.0,2.0,0.0,2.0,7
0,45 A 49,47,CUBA,13,CU,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,0.0,1.0,0.0,1.0,1
0,45 A 49,47,CUBA,13,CU,2019,17,REGIÓN IGNORADA,0.0,34.0,23.0,57.0,57
0,45 A 49,47,CUBA,13,CU,2020,1,ARICA Y PARINACOTA,2.0,16.0,3.0,19.0,21
0,45 A 49,47,CUBA,13,CU,2020,2,TARAPACÁ,6.0,73.0,1.0,74.0,80
0,45 A 49,47,CUBA,13,CU,2020,3,ANTOFAGASTA,9.0,10.0,0.0,10.0,19
0,45 A 49,47,CUBA,13,CU,2020,4,ATACAMA,2.0,5.0,4.0,9.0,11
0,45 A 49,47,CUBA,13,CU,2020,5,COQUIMBO,13.0,5.0,1.0,6.0,19
0,45 A 49,47,CUBA,13,CU,2020,6,VALPARAÍSO,29.0,20.0,5.0,25.0,54
0,45 A 49,47,CUBA,13,CU,2020,7,METROPOLITANA DE SANTIAGO,289.0,117.0,8.0,125.0,414
0,45 A 49,47,CUBA,13,CU,2020,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.0,23.0,0.0,23.0,36
0,45 A 49,47,CUBA,13,CU,2020,9,MAULE,17.0,14.0,2.0,16.0,33
0,45 A 49,47,CUBA,13,CU,2020,10,ÑUBLE,6.0,3.0,0.0,3.0,9
0,45 A 49,47,CUBA,13,CU,2020,11,BIOBÍO,6.0,7.0,1.0,8.0,14
0,45 A 49,47,CUBA,13,CU,2020,12,LA ARAUCANÍA,7.0,5.0,0.0,5.0,12
0,45 A 49,47,CUBA,13,CU,2020,13,LOS RÍOS,1.0,2.0,0.0,2.0,3
0,45 A 49,47,CUBA,13,CU,2020,14,LOS LAGOS,5.0,6.0,0.0,6.0,11
0,45 A 49,47,CUBA,13,CU,2020,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,0.0,0.0,0.0,1
0,45 A 49,47,CUBA,13,CU,2020,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,1.0,0.0,1.0,2
0,45 A 49,47,CUBA,13,CU,2020,17,REGIÓN IGNORADA,0.0,14.0,28.0,42.0,42
0,45 A 49,47,CUBA,13,CU,2021,1,ARICA Y PARINACOTA,1.0,21.0,1.0,22.0,23
0,45 A 49,47,CUBA,13,CU,2021,2,TARAPACÁ,8.0,78.0,1.0,79.0,87
0,45 A 49,47,CUBA,13,CU,2021,3,ANTOFAGASTA,10.0,8.0,1.0,9.0,19
0,45 A 49,47,CUBA,13,CU,2021,4,ATACAMA,2.0,9.0,2.0,11.0,13
0,45 A 49,47,CUBA,13,CU,2021,5,COQUIMBO,13.0,5.0,2.0,7.0,20
0,45 A 49,47,CUBA,13,CU,2021,6,VALPARAÍSO,31.0,26.0,1.0,27.0,58
0,45 A 49,47,CUBA,13,CU,2021,7,METROPOLITANA DE SANTIAGO,267.0,131.0,6.0,137.0,404
0,45 A 49,47,CUBA,13,CU,2021,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,10.0,27.0,1.0,28.0,38
0,45 A 49,47,CUBA,13,CU,2021,9,MAULE,16.0,19.0,1.0,20.0,36
0,45 A 49,47,CUBA,13,CU,2021,10,ÑUBLE,6.0,3.0,0.0,3.0,9
0,45 A 49,47,CUBA,13,CU,2021,11,BIOBÍO,8.0,7.0,0.0,7.0,15
0,45 A 49,47,CUBA,13,CU,2021,12,LA ARAUCANÍA,5.0,5.0,0.0,5.0,10
0,45 A 49,47,CUBA,13,CU,2021,13,LOS RÍOS,1.0,5.0,0.0,5.0,6
0,45 A 49,47,CUBA,13,CU,2021,14,LOS LAGOS,5.0,7.0,1.0,8.0,13
0,45 A 49,47,CUBA,13,CU,2021,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,1.0,0.0,1.0,2
0,45 A 49,47,CUBA,13,CU,2021,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,3.0,1.0,0.0,1.0,4
0,45 A 49,47,CUBA,13,CU,2021,17,REGIÓN IGNORADA,0.0,13.0,28.0,41.0,41
0,45 A 49,47,CUBA,13,CU,2022,1,ARICA Y PARINACOTA,1.0,21.0,1.0,22.0,23
0,45 A 49,47,CUBA,13,CU,2022,2,TARAPACÁ,7.0,82.0,1.0,83.0,90
0,45 A 49,47,CUBA,13,CU,2022,3,ANTOFAGASTA,7.0,10.0,1.0,11.0,18
0,45 A 49,47,CUBA,13,CU,2022,4,ATACAMA,1.0,11.0,2.0,13.0,14
0,45 A 49,47,CUBA,13,CU,2022,5,COQUIMBO,12.0,4.0,1.0,5.0,17
0,45 A 49,47,CUBA,13,CU,2022,6,VALPARAÍSO,29.0,19.0,4.0,23.0,52
0,45 A 49,47,CUBA,13,CU,2022,7,METROPOLITANA DE SANTIAGO,237.0,128.0,5.0,133.0,370
0,45 A 49,47,CUBA,13,CU,2022,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,13.0,29.0,0.0,29.0,42
0,45 A 49,47,CUBA,13,CU,2022,9,MAULE,20.0,17.0,1.0,18.0,38
0,45 A 49,47,CUBA,13,CU,2022,10,ÑUBLE,7.0,4.0,0.0,4.0,11
0,45 A 49,47,CUBA,13,CU,2022,11,BIOBÍO,9.0,8.0,1.0,9.0,18
0,45 A 49,47,CUBA,13,CU,2022,12,LA ARAUCANÍA,3.0,5.0,0.0,5.0,8
0,45 A 49,47,CUBA,13,CU,2022,13,LOS RÍOS,2.0,3.0,0.0,3.0,5
0,45 A 49,47,CUBA,13,CU,2022,14,LOS LAGOS,4.0,8.0,1.0,9.0,13
0,45 A 49,47,CUBA,13,CU,2022,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,1.0,0.0,1.0,2
0,45 A 49,47,CUBA,13,CU,2022,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,1.0,0.0,1.0,5
0,45 A 49,47,CUBA,13,CU,2022,17,REGIÓN IGNORADA,0.0,27.0,44.0,71.0,71
0,45 A 49,47,CUBA,13,CU,2023,1,ARICA Y PARINACOTA,2.0,22.0,2.0,24.0,26
0,45 A 49,47,CUBA,13,CU,2023,2,TARAPACÁ,6.0,87.0,7.0,94.0,100
0,45 A 49,47,CUBA,13,CU,2023,3,ANTOFAGASTA,10.0,11.0,2.0,13.0,23
0,45 A 49,47,CUBA,13,CU,2023,4,ATACAMA,1.0,10.0,9.0,19.0,20
0,45 A 49,47,CUBA,13,CU,2023,5,COQUIMBO,10.0,4.0,2.0,6.0,16
0,45 A 49,47,CUBA,13,CU,2023,6,VALPARAÍSO,28.0,22.0,5.0,27.0,55
0,45 A 49,47,CUBA,13,CU,2023,7,METROPOLITANA DE SANTIAGO,249.0,132.0,16.0,148.0,397
0,45 A 49,47,CUBA,13,CU,2023,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,12.0,26.0,5.0,31.0,43
0,45 A 49,47,CUBA,13,CU,2023,9,MAULE,18.0,18.0,3.0,21.0,39
0,45 A 49,47,CUBA,13,CU,2023,10,ÑUBLE,7.0,5.0,0.0,5.0,12
0,45 A 49,47,CUBA,13,CU,2023,11,BIOBÍO,9.0,13.0,3.0,16.0,25
0,45 A 49,47,CUBA,13,CU,2023,12,LA ARAUCANÍA,3.0,7.0,0.0,7.0,10
0,45 A 49,47,CUBA,13,CU,2023,13,LOS RÍOS,3.0,2.0,0.0,2.0,5
0,45 A 49,47,CUBA,13,CU,2023,14,LOS LAGOS,3.0,7.0,3.0,10.0,13
0,45 A 49,47,CUBA,13,CU,2023,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,1.0,0.0,0.0,0.0,1
0,45 A 49,47,CUBA,13,CU,2023,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,4.0,2.0,0.0,2.0,6
0,45 A 49,47,CUBA,13,CU,2023,17,REGIÓN IGNORADA,0.0,28.0,23.0,51.0,51
0,45 A 49,47,ECUADOR,5,EC,2018,1,ARICA Y PARINACOTA,9.0,1.0,0.0,1.0,10
0,45 A 49,47,ECUADOR,5,EC,2018,2,TARAPACÁ,78.0,12.0,1.0,13.0,91
0,45 A 49,47,ECUADOR,5,EC,2018,3,ANTOFAGASTA,66.0,8.0,0.0,8.0,74
0,45 A 49,47,ECUADOR,5,EC,2018,4,ATACAMA,21.0,5.0,0.0,5.0,26
0,45 A 49,47,ECUADOR,5,EC,2018,5,COQUIMBO,27.0,7.0,0.0,7.0,34
0,45 A 49,47,ECUADOR,5,EC,2018,6,VALPARAÍSO,80.0,11.0,0.0,11.0,91
0,45 A 49,47,ECUADOR,5,EC,2018,7,METROPOLITANA DE SANTIAGO,790.0,106.0,2.0,108.0,898
0,45 A 49,47,ECUADOR,5,EC,2018,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,45.0,9.0,0.0,9.0,54
0,45 A 49,47,ECUADOR,5,EC,2018,9,MAULE,31.0,4.0,0.0,4.0,35
0,45 A 49,47,ECUADOR,5,EC,2018,10,ÑUBLE,11.0,1.0,0.0,1.0,12
0,45 A 49,47,ECUADOR,5,EC,2018,11,BIOBÍO,25.0,1.0,0.0,1.0,26
0,45 A 49,47,ECUADOR,5,EC,2018,12,LA ARAUCANÍA,19.0,2.0,0.0,2.0,21
0,45 A 49,47,ECUADOR,5,EC,2018,13,LOS RÍOS,5.0,0.0,1.0,1.0,6
0,45 A 49,47,ECUADOR,5,EC,2018,14,LOS LAGOS,27.0,3.0,0.0,3.0,30
0,45 A 49,47,ECUADOR,5,EC,2018,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,4.0,1.0,0.0,1.0,5
0,45 A 49,47,ECUADOR,5,EC,2018,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,0.0,0.0,0.0,1
0,45 A 49,47,ECUADOR,5,EC,2018,17,REGIÓN IGNORADA,0.0,37.0,2.0,39.0,39
0,45 A 49,47,ECUADOR,5,EC,2019,1,ARICA Y PARINACOTA,9.0,2.0,0.0,2.0,11
0,45 A 49,47,ECUADOR,5,EC,2019,2,TARAPACÁ,76.0,14.0,1.0,15.0,91
0,45 A 49,47,ECUADOR,5,EC,2019,3,ANTOFAGASTA,76.0,13.0,0.0,13.0,89
0,45 A 49,47,ECUADOR,5,EC,2019,4,ATACAMA,24.0,6.0,0.0,6.0,30
0,45 A 49,47,ECUADOR,5,EC,2019,5,COQUIMBO,30.0,8.0,1.0,9.0,39
0,45 A 49,47,ECUADOR,5,EC,2019,6,VALPARAÍSO,83.0,11.0,0.0,11.0,94
0,45 A 49,47,ECUADOR,5,EC,2019,7,METROPOLITANA DE SANTIAGO,857.0,168.0,2.0,170.0,1027
0,45 A 49,47,ECUADOR,5,EC,2019,8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,55.0,10.0,0.0,10.0,65
0,45 A 49,47,ECUADOR,5,EC,2019,9,MAULE,36.0,7.0,0.0,7.0,43
0,45 A 49,47,ECUADOR,5,EC,2019,10,ÑUBLE,13.0,2.0,0.0,2.0,15
0,45 A 49,47,ECUADOR,5,EC,2019,11,BIOBÍO,27.0,5.0,0.0,5.0,32
0,45 A 49,47,ECUADOR,5,EC,2019,12,LA ARAUCANÍA,14.0,6.0,0.0,6.0,20
0,45 A 49,47,ECUADOR,5,EC,2019,13,LOS RÍOS,5.0,0.0,0.0,0.0,5
0,45 A 49,47,ECUADOR,5,EC,2019,14,LOS LAGOS,27.0,6.0,0.0,6.0,33
0,45 A 49,47,ECUADOR,5,EC,2019,15,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2.0,0.0,0.0,0.0,2
0,45 A 49,47,ECUADOR,5,EC,2019,16,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1.0,0.0,0.0,0.0,1
0,45 A 49,47,ECUADOR,5,EC,2019,17,REGIÓN IGNORADA,0.0,44.0,2.0,46.0,46
0,45 A 49,47,ECUADOR,5,EC,2020,1,ARICA Y PARINACOTA,8.0,2.0,0.0,2.0,10
0,45 A 49,47,ECUADOR,5,EC,2020,2,TARAPACÁ,76.0,15.0,0.0,15.0,91
0,45 A 49,47,ECUADOR,5,EC,2020,3,ANTOFAGASTA,79.0,15.0,0.0,15.0,94
0,45 A 49,47,ECUADOR,5,EC,2020,4,ATACAMA,24.0,7.0,0.0,7.0,31
0,45 A 49,47,ECUADOR,5,EC,2020,5,COQUIMBO,32.0,11.0,0.0,11.0,43
0,45 A 49,47,ECUADOR,5,EC,2020,6,VALPARAÍSO,93.0,17.0,1.0,18.0,111
