SEXO,EDAD,PAIS,AÑO ESTIMACION,CODREGEO,REGION,CENSO AJUSTADO,RRAA_REGULAR,RRAA_IRREGULAR,RRAA_TOTAL,ESTIMACION,AÑO,CODIGO_PAIS,INFLACION,CRECIMIENTO_PIB,DESEMPLEO,region_norm,pais_norm,sexo_norm,edad_norm,anio,pais_norm_merge,ACOGIDAS_TOTAL,RESUELTAS_ARCHIVA,RESUELTAS_OTORGA,RESUELTAS_RECHAZA_RT,RESUELTAS_RECHAZA_ABANDONO,RESUELTAS_TOTAL,TASA_OTORGA,TASA_RECHAZO,TASA_ARCHIVO,ACOGIDAS_LAG1,RESUELTAS_LAG1,TASA_REGULARIZACION,PROP_ESTIMACION_GRUPO,ACOGIDAS_PER_CAPITA,RESUELTAS_PER_CAPITA
H,75 A 79,VENEZUELA,2020,6,VALPARAÍSO,3.0,14.0,,14.0,17,2020,VEN,,,7.53,valparaíso,venezuela,h,75 a 79,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8235294117162629,0.00048102770153645905,173.8235294015398,190.52941175349827
H,75 A 79,VENEZUELA,2021,6,VALPARAÍSO,3.0,19.0,,19.0,22,2021,VEN,,,7.037,valparaíso,venezuela,h,75 a 79,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.8636363635971074,0.0006042627993847506,99.36363635911984,60.95454545177479
H,75 A 79,VENEZUELA,2022,6,VALPARAÍSO,4.0,21.0,1.0,22.0,26,2022,VEN,,,5.707,valparaíso,venezuela,h,75 a 79,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.8461538461213017,0.0006558534924198472,130.7307692257411,147.92307691738756
H,75 A 79,VENEZUELA,2023,6,VALPARAÍSO,4.0,25.0,3.0,28.0,32,2023,VEN,,,5.485,valparaíso,venezuela,h,75 a 79,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.8749999999726563,0.0006033865067692424,258.2499999919297,136.84374999572364
H,80 O MÁS,VENEZUELA,2018,6,VALPARAÍSO,1.0,2.0,,2.0,3,2018,VEN,,,5.46,valparaíso,venezuela,h,80 o más,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.6666666664444444,0.00014389869531849578,707.999999764,391.33333320288887
H,80 O MÁS,VENEZUELA,2019,6,VALPARAÍSO,1.0,9.0,1.0,10.0,11,2019,VEN,,,5.876,valparaíso,venezuela,h,80 o más,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.9090909090082645,0.000333565818600843,335.45454542404957,180.5454545290413
H,80 O MÁS,VENEZUELA,2020,6,VALPARAÍSO,1.0,9.0,1.0,10.0,11,2020,VEN,,,7.53,valparaíso,venezuela,h,80 o más,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.9090909090082645,0.00031125321864123825,268.63636361194216,294.45454542777685
H,80 O MÁS,VENEZUELA,2021,6,VALPARAÍSO,2.0,15.0,4.0,19.0,21,2021,VEN,,,7.037,valparaíso,venezuela,h,80 o más,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9047619047188209,0.0005767963085036256,104.09523809028119,63.857142854102044
H,80 O MÁS,VENEZUELA,2022,6,VALPARAÍSO,2.0,15.0,6.0,21.0,23,2022,VEN,,,5.707,valparaíso,venezuela,h,80 o más,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.913043478221172,0.0005801780894483263,147.78260868922683,167.2173912970775
H,80 O MÁS,VENEZUELA,2023,6,VALPARAÍSO,2.0,19.0,9.0,28.0,30,2023,VEN,,,5.485,valparaíso,venezuela,h,80 o más,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9333333333022222,0.0005656748500961647,275.46666665748444,145.9666666618011
H,IGNORADA,VENEZUELA,2019,6,VALPARAÍSO,,4.0,,4.0,4,2019,VEN,,,5.876,valparaíso,venezuela,h,ignorada,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,8264.0,4379.0,0.99999999975,0.00012129666130939746,922.499999769375,496.499999875875
H,IGNORADA,VENEZUELA,2020,6,VALPARAÍSO,,4.0,,4.0,4,2020,VEN,,,7.53,valparaíso,venezuela,h,ignorada,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.99999999975,0.0001131829885968139,738.7499998153124,809.7499997975625
H,IGNORADA,VENEZUELA,2021,6,VALPARAÍSO,,4.0,,4.0,4,2021,VEN,,,7.037,valparaíso,venezuela,h,ignorada,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.99999999975,0.00010986596352450011,546.499999863375,335.2499999161875
H,IGNORADA,VENEZUELA,2022,6,VALPARAÍSO,,4.0,,4.0,4,2022,VEN,,,5.707,valparaíso,venezuela,h,ignorada,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.99999999975,0.0001009005372953611,849.7499997875625,961.499999759625
H,IGNORADA,VENEZUELA,2023,6,VALPARAÍSO,,4.0,,4.0,4,2023,VEN,,,5.485,valparaíso,venezuela,h,ignorada,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.99999999975,7.54233133461553e-05,2065.9999994835,1094.7499997263126
M,00 A 04,VENEZUELA,2018,6,VALPARAÍSO,78.0,324.0,,324.0,402,2018,VEN,,,5.46,valparaíso,venezuela,m,00 a 04,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.8059701492517265,0.019282425172678433,5.283582089539096,2.9203980099429843
M,00 A 04,VENEZUELA,2019,6,VALPARAÍSO,53.0,352.0,4.0,356.0,409,2019,VEN,,,5.876,valparaíso,venezuela,m,00 a 04,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8704156479196322,0.01240258361888589,9.022004889953491,4.855745721259521
M,00 A 04,VENEZUELA,2020,6,VALPARAÍSO,25.0,265.0,30.0,295.0,320,2020,VEN,,,7.53,valparaíso,venezuela,m,00 a 04,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.9218749999971192,0.009054639087745111,9.234374999971143,10.12187499996837
M,00 A 04,VENEZUELA,2021,6,VALPARAÍSO,6.0,163.0,37.0,200.0,206,2021,VEN,,,7.037,valparaíso,venezuela,m,00 a 04,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9708737864030541,0.0056580971215117555,10.61165048538538,6.509708737832478
M,00 A 04,VENEZUELA,2022,6,VALPARAÍSO,,74.0,87.0,161.0,161,2022,VEN,,,5.707,valparaíso,venezuela,m,00 a 04,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9999999999937889,0.004061246626138285,21.111801242104896,23.8881987576156
M,00 A 04,VENEZUELA,2023,6,VALPARAÍSO,,42.0,17.0,59.0,59,2023,VEN,,,5.485,valparaíso,venezuela,m,00 a 04,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9999999999830509,0.0011124938718557907,140.06779660779546,74.22033898179288
M,05 A 09,VENEZUELA,2018,6,VALPARAÍSO,118.0,427.0,10.0,437.0,555,2018,VEN,,,5.46,valparaíso,venezuela,m,05 a 09,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.7873873873859687,0.02662125863392172,3.8270270270201316,2.115315315311504
M,05 A 09,VENEZUELA,2019,6,VALPARAÍSO,126.0,645.0,120.0,765.0,891,2019,VEN,,,5.876,valparaíso,venezuela,m,05 a 09,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.858585858584895,0.027018831306668285,4.141414141409493,2.2289562289537272
M,05 A 09,VENEZUELA,2020,6,VALPARAÍSO,131.0,763.0,262.0,1025.0,1156,2020,VEN,,,7.53,valparaíso,venezuela,m,05 a 09,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8866782006912745,0.03270988370447922,2.5562283737002107,2.8019031141844275
M,05 A 09,VENEZUELA,2021,6,VALPARAÍSO,125.0,857.0,356.0,1213.0,1338,2021,VEN,,,7.037,valparaíso,venezuela,m,05 a 09,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9065769805673344,0.03675016479894529,1.6337817638253858,1.0022421524656187
M,05 A 09,VENEZUELA,2022,6,VALPARAÍSO,105.0,941.0,977.0,1918.0,2023,2022,VEN,,,5.707,valparaíso,venezuela,m,05 a 09,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9480968858126801,0.05103044673712887,1.6801779535335244,1.9011369253574388
M,05 A 09,VENEZUELA,2023,6,VALPARAÍSO,78.0,972.0,862.0,1834.0,1912,2023,VEN,,,5.485,valparaíso,venezuela,m,05 a 09,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9592050209200004,0.03605234377946223,4.322175732215313,2.290271966525999
M,10 A 14,VENEZUELA,2018,6,VALPARAÍSO,85.0,248.0,15.0,263.0,348,2018,VEN,,,5.46,valparaíso,venezuela,m,10 a 14,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.75574712643461,0.01669224865694551,6.1034482758445305,3.3735632183811104
M,10 A 14,VENEZUELA,2019,6,VALPARAÍSO,88.0,487.0,93.0,580.0,668,2019,VEN,,,5.876,valparaíso,venezuela,m,10 a 14,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8682634730525924,0.020256542438669374,5.523952095800114,2.973053892211118
M,10 A 14,VENEZUELA,2020,6,VALPARAÍSO,96.0,641.0,181.0,822.0,918,2020,VEN,,,7.53,valparaíso,venezuela,m,10 a 14,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8954248366003318,0.02597549588296879,3.2189542483625067,3.5283224400833024
M,10 A 14,VENEZUELA,2021,6,VALPARAÍSO,106.0,774.0,238.0,1012.0,1118,2021,VEN,,,7.037,valparaíso,venezuela,m,10 a 14,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9051878354195839,0.03070753680509778,1.9552772808569274,1.1994633273692312
M,10 A 14,VENEZUELA,2022,6,VALPARAÍSO,109.0,938.0,700.0,1638.0,1747,2022,VEN,,,5.707,valparaíso,venezuela,m,10 a 14,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9376073268454851,0.04406830966374896,1.9456210646811989,2.2014882655969084
M,10 A 14,VENEZUELA,2023,6,VALPARAÍSO,118.0,1159.0,647.0,1806.0,1924,2023,VEN,,,5.485,valparaíso,venezuela,m,10 a 14,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9386694386689508,0.036278613719500696,4.2952182952160625,2.275987525986343
M,15 A 19,VENEZUELA,2018,6,VALPARAÍSO,66.0,333.0,6.0,339.0,405,2018,VEN,,,5.46,valparaíso,venezuela,m,15 a 19,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.8370370370349703,0.01942632386799693,5.244444444431496,2.898765432091608
M,15 A 19,VENEZUELA,2019,6,VALPARAÍSO,67.0,540.0,36.0,576.0,643,2019,VEN,,,5.876,valparaíso,venezuela,m,15 a 19,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8958009331245789,0.01949843830548564,5.738724727829333,3.0886469673357877
M,15 A 19,VENEZUELA,2020,6,VALPARAÍSO,73.0,481.0,97.0,578.0,651,2020,VEN,,,7.53,valparaíso,venezuela,m,15 a 19,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8878648233473305,0.01842053139413146,4.53917050690547,4.975422427027688
M,15 A 19,VENEZUELA,2021,6,VALPARAÍSO,78.0,546.0,152.0,698.0,776,2021,VEN,,,7.037,valparaíso,venezuela,m,15 a 19,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.8994845360813151,0.02131399692375302,2.8170103092747203,1.7280927835029278
M,15 A 19,VENEZUELA,2022,6,VALPARAÍSO,86.0,686.0,341.0,1027.0,1113,2022,VEN,,,5.707,valparaíso,venezuela,m,15 a 19,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9227313566927918,0.028075574502434225,3.0539083557924043,3.455525606465898
M,15 A 19,VENEZUELA,2023,6,VALPARAÍSO,85.0,925.0,528.0,1453.0,1538,2023,VEN,,,5.485,valparaíso,venezuela,m,15 a 19,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9447334200253935,0.029000263981596712,5.373211963585583,2.8472041612465233
M,20 A 24,VENEZUELA,2018,6,VALPARAÍSO,192.0,1222.0,1.0,1223.0,1415,2018,VEN,,,5.46,valparaíso,venezuela,m,20 a 24,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.8643109540629934,0.06787221795855718,1.5010600706703172,0.8296819787980002
M,20 A 24,VENEZUELA,2019,6,VALPARAÍSO,147.0,1923.0,5.0,1928.0,2075,2019,VEN,,,5.876,valparaíso,venezuela,m,20 a 24,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.9291566265055763,0.06292264305424994,1.7783132530111911,0.9571084337344785
M,20 A 24,VENEZUELA,2020,6,VALPARAÍSO,104.0,1728.0,42.0,1770.0,1874,2020,VEN,,,7.53,valparaíso,venezuela,m,20 a 24,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.944503735325003,0.05302623015760731,1.576840981856149,1.7283884738517992
M,20 A 24,VENEZUELA,2021,6,VALPARAÍSO,78.0,1347.0,214.0,1561.0,1639,2021,VEN,,,7.037,valparaíso,venezuela,m,20 a 24,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9524100061007001,0.04501757855416392,1.333740085417124,0.818181818181319
M,20 A 24,VENEZUELA,2022,6,VALPARAÍSO,72.0,1069.0,239.0,1308.0,1380,2022,VEN,,,5.707,valparaíso,venezuela,m,20 a 24,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9478260869558349,0.03481068536689958,2.4630434782590847,2.786956521737111
M,20 A 24,VENEZUELA,2023,6,VALPARAÍSO,66.0,904.0,1380.0,2284.0,2350,2023,VEN,,,5.485,valparaíso,venezuela,m,20 a 24,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9719148936166077,0.044311196590866235,3.5165957446793548,1.863404255318356
M,25 A 29,VENEZUELA,2018,6,VALPARAÍSO,380.0,1755.0,,1755.0,2135,2018,VEN,,,5.46,valparaíso,venezuela,m,25 a 29,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.8220140515218632,0.10240790483499616,0.9948477751751781,0.549882903981007
M,25 A 29,VENEZUELA,2019,6,VALPARAÍSO,357.0,2956.0,3.0,2959.0,3316,2019,VEN,,,5.876,valparaíso,venezuela,m,25 a 29,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8923401688778974,0.10055493222549049,1.112786489746347,0.5989143546439689
M,25 A 29,VENEZUELA,2020,6,VALPARAÍSO,333.0,2960.0,44.0,3004.0,3337,2020,VEN,,,7.53,valparaíso,venezuela,m,25 a 29,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.900209769253551,0.09442290823689199,0.8855259214860997,0.9706323044647975
M,25 A 29,VENEZUELA,2021,6,VALPARAÍSO,302.0,2543.0,227.0,2770.0,3072,2021,VEN,,,7.037,valparaíso,venezuela,m,25 a 29,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.9016927083330398,0.08437705998681608,0.711588541666435,0.4365234374998579
M,25 A 29,VENEZUELA,2022,6,VALPARAÍSO,238.0,2269.0,255.0,2524.0,2762,2022,VEN,,,5.707,valparaíso,venezuela,m,25 a 29,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.9138305575666495,0.06967182100244684,1.2306299782761656,1.3924692251986268
M,25 A 29,VENEZUELA,2023,6,VALPARAÍSO,192.0,2009.0,1440.0,3449.0,3641,2023,VEN,,,5.485,valparaíso,venezuela,m,25 a 29,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9472672342760375,0.06865407097333785,2.2697061246903956,1.2026915682501502
M,30 A 34,VENEZUELA,2018,6,VALPARAÍSO,336.0,1255.0,1.0,1256.0,1592,2018,VEN,,,5.46,valparaíso,venezuela,m,30 a 34,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.7889447236175949,0.07636224098234842,1.3341708542705188,0.7374371859291851
M,30 A 34,VENEZUELA,2019,6,VALPARAÍSO,361.0,2267.0,3.0,2270.0,2631,2019,VEN,,,5.876,valparaíso,venezuela,m,30 a 34,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.862789813758699,0.07978287897625617,1.4025085518808809,0.7548460661342627
M,30 A 34,VENEZUELA,2020,6,VALPARAÍSO,374.0,2590.0,31.0,2621.0,2995,2020,VEN,,,7.53,valparaíso,venezuela,m,30 a 34,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.875125208680843,0.0847457627118644,0.9866444073452465,1.0814691151916256
M,30 A 34,VENEZUELA,2021,6,VALPARAÍSO,380.0,2591.0,153.0,2744.0,3124,2021,VEN,,,7.037,valparaíso,venezuela,m,30 a 34,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.878361075543893,0.08580531751263458,0.6997439180535532,0.4292573623558165
M,30 A 34,VENEZUELA,2022,6,VALPARAÍSO,396.0,2617.0,207.0,2824.0,3220,2022,VEN,,,5.707,valparaíso,venezuela,m,30 a 34,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.8770186335401003,0.08122493252276568,1.0555900621114733,1.194409937887828
M,30 A 34,VENEZUELA,2023,6,VALPARAÍSO,380.0,2688.0,1257.0,3945.0,4325,2023,VEN,,,5.485,valparaíso,venezuela,m,30 a 34,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.9121387283234884,0.08155145755553042,1.9107514450862633,1.0124855491327138
M,35 A 39,VENEZUELA,2018,6,VALPARAÍSO,250.0,814.0,1.0,815.0,1065,2018,VEN,,,5.46,valparaíso,venezuela,m,35 a 39,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.7652582159617227,0.051084036838066005,1.9943661971812259,1.1023474178393404
M,35 A 39,VENEZUELA,2019,6,VALPARAÍSO,268.0,1488.0,2.0,1490.0,1758,2019,VEN,,,5.876,valparaíso,venezuela,m,35 a 39,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8475540386798365,0.053309882645480186,2.0989761092138233,1.1296928327638625
M,35 A 39,VENEZUELA,2020,6,VALPARAÍSO,285.0,1723.0,17.0,1740.0,2025,2020,VEN,,,7.53,valparaíso,venezuela,m,35 a 39,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.859259259258835,0.05729888797713704,1.4592592592585387,1.5995061728387163
M,35 A 39,VENEZUELA,2021,6,VALPARAÍSO,297.0,1794.0,95.0,1889.0,2186,2021,VEN,,,7.037,valparaíso,venezuela,m,35 a 39,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.8641354071359267,0.06004174906613931,0.9999999999995426,0.6134492223235986
M,35 A 39,VENEZUELA,2022,6,VALPARAÍSO,320.0,1900.0,139.0,2039.0,2359,2022,VEN,,,5.707,valparaíso,venezuela,m,35 a 39,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.8643493005507146,0.05950609186993921,1.4408647732083761,1.6303518440010045
M,35 A 39,VENEZUELA,2023,6,VALPARAÍSO,336.0,2087.0,865.0,2952.0,3288,2023,VEN,,,5.485,valparaíso,venezuela,m,35 a 39,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.8978102189778291,0.06199796357053965,2.5133819951330554,1.3318126520677214
M,40 A 44,VENEZUELA,2018,6,VALPARAÍSO,118.0,431.0,1.0,432.0,550,2018,VEN,,,5.46,valparaíso,venezuela,m,40 a 44,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.7854545454531173,0.026381427475057558,3.8618181818111603,2.1345454545415734
M,40 A 44,VENEZUELA,2019,6,VALPARAÍSO,139.0,943.0,7.0,950.0,1089,2019,VEN,,,5.876,valparaíso,venezuela,m,40 a 44,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8723599632682532,0.03302301604148346,3.3884297520630042,1.8236914600534218
M,40 A 44,VENEZUELA,2020,6,VALPARAÍSO,170.0,1099.0,16.0,1115.0,1285,2020,VEN,,,7.53,valparaíso,venezuela,m,40 a 44,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8677042801549668,0.036360035086726465,2.299610894939845,2.5206225680914236
M,40 A 44,VENEZUELA,2021,6,VALPARAÍSO,204.0,1190.0,82.0,1272.0,1476,2021,VEN,,,7.037,valparaíso,venezuela,m,40 a 44,2021,venezuela,2186.0,7.0,1041.0,293.0,0.0,1341.0,0.7762863534669826,0.21849366144651866,0.005219985085753005,2955.0,3239.0,0.861788617885595,0.04054054054054054,1.4810298102970996,0.9085365853652382
M,40 A 44,VENEZUELA,2022,6,VALPARAÍSO,210.0,1260.0,99.0,1359.0,1569,2022,VEN,,,5.707,valparaíso,venezuela,m,40 a 44,2022,venezuela,3399.0,6.0,3822.0,18.0,0.0,3846.0,0.9937597503897572,0.004680187207487083,0.0015600624024956942,2186.0,1341.0,0.8661567877623543,0.03957823575410539,2.1663479923504356,2.4512428298263536
M,40 A 44,VENEZUELA,2023,6,VALPARAÍSO,250.0,1389.0,633.0,2022.0,2272,2023,VEN,,,5.485,valparaíso,venezuela,m,40 a 44,2023,venezuela,8264.0,355.0,3794.0,230.0,0.0,4379.0,0.8664078556746136,0.052523407170574896,0.08106873715458299,3399.0,3846.0,0.8899647887320027,0.042840441980616206,3.637323943660371,1.927376760562532
M,45 A 49,VENEZUELA,2018,6,VALPARAÍSO,67.0,330.0,1.0,331.0,398,2018,VEN,,,5.46,valparaíso,venezuela,m,45 a 49,2018,venezuela,2124.0,0.0,1124.0,50.0,0.0,1174.0,0.9574105621797637,0.042589437819384506,0.0,8264.0,4379.0,0.8316582914551969,0.019090560245587106,5.3366834170720185,2.9497487437111816
M,45 A 49,VENEZUELA,2019,6,VALPARAÍSO,75.0,624.0,6.0,630.0,705,2019,VEN,,,5.876,valparaíso,venezuela,m,45 a 49,2019,venezuela,3690.0,0.0,1819.0,167.0,0.0,1986.0,0.9159113796571421,0.08408862034235444,0.0,2124.0,1174.0,0.8936170212753283,0.021378536555781303,5.234042553184065,2.817021276591749
M,45 A 49,VENEZUELA,2020,6,VALPARAÍSO,83.0,734.0,8.0,742.0,825,2020,VEN,,,7.53,valparaíso,venezuela,m,45 a 49,2020,venezuela,2955.0,7.0,2485.0,747.0,0.0,3239.0,0.767212102500535,0.2306267366470421,0.002161160852114183,3690.0,1986.0,0.8993939393928493,0.023343991398092866,3.58181818181384,3.9260606060558474
