CODREGEO,REGION,ANIO,estimation,rate,rate_lag1,pct_women_lag1,mean_age_lag1,pct_irregular_lag1,pct_venezuela_lag1,pct_peru_lag1,pct_colombia_lag1,pct_haiti_lag1,pct_bolivia_lag1
7,METROPOLITANA DE SANTIAGO,2019,857068,0.6161222887738055,0.6197793119921969,0.49116770914463276,32.525331980831226,0.005450594038471318,0.2606596383043072,0.22614946912579056,0.11193590433290777,0.14591212138244086,0.02743095423535111
7,METROPOLITANA DE SANTIAGO,2020,918795,0.6203329615456286,0.6161222887738055,0.4944963526814675,33.08016340017992,0.005322798191042017,0.3309142331763641,0.20319507903690257,0.10539303765862218,0.1288509196469825,0.026654827854966
7,METROPOLITANA DE SANTIAGO,2021,942503,0.6168201240442591,0.6203329615456286,0.496992256161603,33.65127472247589,0.018783297688820682,0.34969933445436685,0.19495099559749454,0.10351057635272286,0.12323641291038806,0.027487089067746343
7,METROPOLITANA DE SANTIAGO,2022,976302,0.6111122934534816,0.6168201240442591,0.4971336961261662,34.40050188338904,0.02422803959244692,0.3480264784303074,0.19447259053817334,0.10552539355312397,0.12165372417912729,0.028979218103284552
7,METROPOLITANA DE SANTIAGO,2023,1089049,0.6027234791463738,0.6111122934534816,0.4955013919873154,34.538581464098186,0.047912428736190234,0.3502850552390551,0.19202869603872572,0.10847155900530778,0.1191844326857878,0.030170992172504
8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2019,42385,0.03046939473843119,0.029349315409344406,0.41315774600124344,31.348895043237437,0.007799694794551518,0.2309670491154694,0.05343921324817724,0.08364890069519018,0.37370711580851185,0.05369355112191262
8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2020,43851,0.029606409151918936,0.03046939473843119,0.43078919429043294,31.88375604577091,0.01587825881797806,0.33051787188863985,0.04671463961307066,0.08052377020172231,0.3030789194290433,0.0544532263772561
8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2021,46279,0.03028724420043678,0.029606409151918936,0.4384392602221158,32.4808091404593,0.029828282137237462,0.342751590613669,0.04542655811726072,0.08052267907231306,0.2860596109552804,0.05874438439260222
8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2022,50130,0.031378671016573795,0.03028724420043678,0.4434840856544005,32.94582622036865,0.040666392964411505,0.345232178741978,0.04572268199399296,0.0823267572765185,0.2755245359666371,0.0684543745543335
8,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2023,60238,0.033338129814929604,0.031378671016573795,0.4416317574306802,32.36470095359694,0.086754438460004,0.342130460801915,0.04582086574905246,0.08300418910831837,0.2577897466586874,0.09030520646319569
9,MAULE,2019,39863,0.028656399255823584,0.028355688555210156,0.3985901485901486,31.714578214578214,0.004650754650754651,0.2656780156780157,0.023634023634023633,0.06119106119106119,0.4418801918801919,0.015502515502515503
9,MAULE,2020,41243,0.027845593775571657,0.028656399255823584,0.4258585655871359,32.32927747114902,0.016305847527782656,0.36066026139527885,0.022401725911246017,0.06173644733211248,0.3614379248927577,0.015478012191756768
9,MAULE,2021,42529,0.02783306053718481,0.027845593775571657,0.43457071503042943,32.964864209505336,0.032975292776956086,0.3708508110467231,0.022961472249836336,0.06352593167325364,0.34320975680721577,0.0165603860048978
9,MAULE,2022,44892,0.028099966073728923,0.02783306053718481,0.4383832208610595,33.48225749559083,0.054974252862752475,0.3803052035081944,0.0240071480636742,0.0656728350067013,0.3288344423804933,0.018011239389592985
9,MAULE,2023,52954,0.02930687151332684,0.028099966073728923,0.44036799429742496,33.092251826768845,0.09732246279960795,0.3966185511895215,0.024659182036888532,0.06669339748730287,0.31047848168938785,0.021340105141227837
10,ÑUBLE,2019,10975,0.007889621499452219,0.007952332451952584,0.39841468502294536,32.150917813934086,0.00344180225281602,0.22528160200250313,0.0344180225281602,0.06049228201919066,0.4052982895285774,0.017104714226115977
10,ÑUBLE,2020,11099,0.0074935927385270185,0.007889621499452219,0.4305239179954442,32.66077448747153,0.009931662870159454,0.3379498861047836,0.03334851936218679,0.06469248291571754,0.30642369020501137,0.016309794988610477
10,ÑUBLE,2021,11830,0.007742131396338881,0.0074935927385270185,0.44211190197315076,33.35354536444725,0.023605730245968105,0.3529146769979277,0.03639967564645463,0.06622218217857465,0.2782232633570592,0.01675826651049644
